========================================
Citation:
Pierre, JP, Dashtian, H, &amp; Young, MH. Texas Soil Observation Network (TxSON).
File Created/Processed: 2026-02-24 15:29:17
========================================
"TOA5","CR1000_6","CR1000","65795","CR1000.Std.32.05","CPU:CR1000_6_v2.CR1","12214","Hourly_met"
"TIMESTAMP","RECORD","Rain_mm_Tot","AirTC_Avg","RH","WS_ms_S_WVT","WindDir_D1_WVT","SlrW_Avg","ETos","Rso"
"TS","RN","mm","Deg C","%","meters/second","Deg","W/m^2","mm","MJ/m²"
"","","Tot","Avg","Smp","WVc","WVc","Avg","ETXs","Rso"
"2017-02-12 14:00:00",313,0,20.84,56.43,2.093,30.21,308.5,0.25,2.302
"2017-02-12 15:00:00",314,0,20.63,54.95,1.871,38.27,168.6,0.166,1.804
"2017-02-12 16:00:00",315,0,20.91,53.54,2.015,61.21,135.6,0.146,1.144
"2017-02-12 17:00:00",316,0,20.66,51.82,1.899,58.85,65.18,0.087,0.413
"2017-02-12 18:00:00",317,0,20.45,54.82,1.76,57.16,35.99,0.056,0
"2017-02-12 19:00:00",318,0,19.83,59.72,1.747,55.24,1.751,0.042,0
"2017-02-12 20:00:00",319,0,18.9,57.06,2.5,53.16,0,0.049,0
"2017-02-12 21:00:00",320,0,17.34,57.9,2.206,48.33,0,0.044,0
"2017-02-12 22:00:00",321,0,16.89,54.06,2.148,57.84,0,0.043,0
"2017-02-12 23:00:00",322,0,16.5,46.51,2.51,55.05,0,0.055,0
"2017-02-13 00:00:00",323,0,15.92,45.74,1.899,50.52,0,0.049,0
"2017-02-13 01:00:00",324,0,15.59,45.6,1.451,37.78,0,0.04,0
"2017-02-13 02:00:00",325,0,15.3,48.37,1.083,37.28,0,0.031,0
"2017-02-13 03:00:00",326,0,14.3,49.46,0.941,48.09,0,0.023,0
"2017-02-13 04:00:00",327,0,14.46,48.55,1.197,34.81,0,0.031,0
"2017-02-13 05:00:00",328,0,14.11,47.54,1.798,43.88,0,0.042,0
"2017-02-13 06:00:00",329,0,13.74,48.55,1.441,53.51,0,0.036,0
"2017-02-13 07:00:00",330,0,13.5,49.43,1.692,60.57,0,0.058,0.071
"2017-02-13 08:00:00",331,0,13.39,51.38,1.671,65.56,6.124,0.059,0.687
"2017-02-13 09:00:00",332,0,13.56,54.85,1.836,70.4,46.53,0.083,1.431
"2017-02-13 10:00:00",333,0,14.1,59.34,2.266,75.17,108.2,0.121,2.049
"2017-02-13 11:00:00",334,0,14.61,62.79,2.128,82.5,110.9,0.115,2.473
"2017-02-13 12:00:00",335,0,15.42,70.57,2.201,96.8,112.2,0.11,2.658
"2017-02-13 13:00:00",336,0,16.31,71.07,2.22,105.3,151.4,0.131,2.603
"2017-02-13 14:00:00",337,0,17.47,71.48,2.1,109.8,145.6,0.129,2.31
"2017-02-13 15:00:00",338,0,18.75,71.31,2.551,107.5,228.2,0.171,1.804
"2017-02-13 16:00:00",339,0,20.22,73.64,2.254,100,219.4,0.155,1.141
"2017-02-13 17:00:00",340,0,19.67,76.99,1.594,103.5,34.46,0.05,0.417
"2017-02-13 18:00:00",341,0,19.53,82.7,1.206,83.3,42.65,0.021,0
"2017-02-13 19:00:00",342,0,19.14,86.8,0.522,86.7,0.59,0,0
"2017-02-13 20:00:00",343,0,18.23,87,0.501,88.3,0,-0.003,0
"2017-02-13 21:00:00",344,0,16.54,89.2,1.807,321.4,0.187,0.009,0
"2017-02-13 22:00:00",345,0,13.11,94.6,2.711,298.9,0.158,0.005,0
"2017-02-13 23:00:00",346,0,9.39,96.5,3.688,309.7,0.002,0.002,0
"2017-02-14 00:00:00",347,0,7.911,96.7,3.475,295.5,0,0,0
"2017-02-14 01:00:00",348,0,6.833,95.9,3.217,310.8,0,0,0
"2017-02-14 02:00:00",349,0,6.139,94.3,5.088,309.2,0,0.003,0
"2017-02-14 03:00:00",350,0,6.613,96.1,2.129,351,0,-0.001,0
"2017-02-14 04:00:00",351,0,7.164,96.4,2.1,337.9,0,-0.001,0
"2017-02-14 05:00:00",352,0,7.353,96.5,2.339,322,0,-0.001,0
"2017-02-14 06:00:00",353,0,7.711,96.7,2.044,316.9,0,-0.001,0
"2017-02-14 07:00:00",354,0,7.955,96.9,1.829,334.4,0,0.004,0.075
"2017-02-14 08:00:00",355,0,7.337,92.5,4.738,314.8,2.248,0.01,0.691
"2017-02-14 09:00:00",356,0,6.056,92,4.749,309.4,35.62,0.026,1.441
"2017-02-14 10:00:00",357,0,6.294,90.5,4.803,304.4,113,0.053,2.069
"2017-02-14 11:00:00",358,0,7.457,87.6,4.013,309.3,222.7,0.098,2.501
"2017-02-14 12:00:00",359,0,8.34,83.9,4.448,310.3,252.3,0.119,2.706
"2017-02-14 13:00:00",360,0,9.16,79.91,4.639,309.7,308.3,0.151,2.665
"2017-02-14 14:00:00",361,0,9.07,76.74,4.086,324,187.8,0.112,2.38
"2017-02-14 15:00:00",362,0,9.6,74.41,4.155,323.5,249.7,0.136,1.874
"2017-02-14 16:00:00",363,0,9.61,74.01,4.625,317,147.8,0.105,1.199
"2017-02-14 17:00:00",364,0,8.99,74.52,4.42,311.2,66.3,0.063,0.445
"2017-02-14 18:00:00",365,0,8.38,78.3,3.47,318.4,17.41,0.019,0
"2017-02-14 19:00:00",366,0,8.13,79.69,3.457,318.3,1.456,0.015,0
"2017-02-14 20:00:00",367,0,7.823,77.19,3.93,321.2,0,0.017,0
"2017-02-14 21:00:00",368,0,7.24,80.3,4.082,321.9,0,0.016,0
"2017-02-14 22:00:00",369,0,6.443,77.93,4.212,323.2,0,0.016,0
"2017-02-14 23:00:00",370,0,5.725,79.43,4.477,321.8,0,0.016,0
"2017-02-15 00:00:00",371,0,5.469,78.28,3.738,326.7,0,0.015,0
"2017-02-15 01:00:00",372,0,5.434,78.96,3.482,325.7,0,0.013,0
"2017-02-15 02:00:00",373,0,5.201,81.3,3.361,330,0,0.012,0
"2017-02-15 03:00:00",374,0,4.607,87.1,2.586,322.2,0,0.007,0
"2017-02-15 04:00:00",375,0,4.067,89.2,2.732,312.4,0,0.004,0
"2017-02-15 05:00:00",376,0,3.766,86.2,2.831,302.1,0,0.005,0
"2017-02-15 06:00:00",377,0,3.719,81.8,3.324,299.5,0,0.009,0
"2017-02-15 07:00:00",378,0,3.876,79.46,3.294,299.8,0,0.026,0.078
"2017-02-15 08:00:00",379,0,4.267,72.54,2.931,295,37.06,0.041,0.719
"2017-02-15 09:00:00",380,0,6.418,61.89,3.802,312.5,231.1,0.123,1.477
"2017-02-15 10:00:00",381,0,8.58,54.39,3.388,323.5,450.4,0.224,2.114
"2017-02-15 11:00:00",382,0,10.66,40.66,3.127,337,631.2,0.328,2.563
"2017-02-15 12:00:00",383,0,12.12,33.95,3.229,357.8,756.2,0.412,2.787
"2017-02-15 13:00:00",384,0,13.08,30.98,3.119,355.8,815,0.458,2.752
"2017-02-15 14:00:00",385,0,13.77,30.88,3.117,337.5,798.1,0.463,2.46
"2017-02-15 15:00:00",386,0,14.06,29.09,3.065,350.2,709.9,0.422,1.94
"2017-02-15 16:00:00",387,0,14.68,31.25,3.178,325.2,561.9,0.357,1.243
"2017-02-15 17:00:00",388,0,14.54,32.4,2.918,326.5,364.8,0.249,0.466
"2017-02-15 18:00:00",389,0,13.42,33.98,2.36,335.3,149.2,0.071,0
"2017-02-15 19:00:00",390,0,9.18,68.14,0.48,302.4,7.036,-0.013,0
"2017-02-15 20:00:00",391,0,4.85,83.3,0.251,242,0,-0.021,0
"2017-02-15 21:00:00",392,0,3.029,86.7,0.695,285.3,0,-0.014,0
"2017-02-15 22:00:00",393,0,2.152,88.7,1.216,285.4,0,-0.01,0
"2017-02-15 23:00:00",394,0,1.441,90.2,1.102,280,0,-0.011,0
"2017-02-16 00:00:00",395,0,0.996,90.5,1.42,284.8,0,-0.009,0
"2017-02-16 01:00:00",396,0,0.386,91.2,1.105,274.3,0,-0.011,0
"2017-02-16 02:00:00",397,0,-0.098,92.2,1.192,277.8,0,-0.011,0
"2017-02-16 03:00:00",398,0,-0.38,91.3,1.474,284.3,0,-0.009,0
"2017-02-16 04:00:00",399,0,-0.828,92.2,1.38,280.8,0,-0.01,0
"2017-02-16 05:00:00",400,0,-1.202,93.4,1.323,284.4,0,-0.01,0
"2017-02-16 06:00:00",401,0,-0.896,91.9,1.568,280.2,0,-0.009,0
"2017-02-16 07:00:00",402,0,-1.144,93.6,1.091,288,0,0.004,0.083
"2017-02-16 08:00:00",403,0,-0.676,89.1,0.855,293.8,47.15,0.02,0.738
"2017-02-16 09:00:00",404,0,4.961,60.49,0.65,250.9,250.3,0.102,1.487
"2017-02-16 10:00:00",405,0,12.85,36.38,1.811,226.6,444.2,0.26,2.127
"2017-02-16 11:00:00",406,0,15.48,31.22,2.34,229.9,623.6,0.39,2.582
"2017-02-16 12:00:00",407,0,16.53,29.77,2.551,221.8,708.3,0.452,2.793
"2017-02-16 13:00:00",408,0,17.47,26.59,2.751,219.8,804,0.514,2.749
"2017-02-16 14:00:00",409,0,18.14,28.25,2.746,221.7,792.5,0.516,2.454
"2017-02-16 15:00:00",410,0,18.27,28.18,2.487,201.9,530.6,0.365,1.938
"2017-02-16 16:00:00",411,0,18.71,27.03,2.259,216.1,491.7,0.338,1.247
"2017-02-16 17:00:00",412,0,18.95,28.24,2.244,199.8,334.8,0.247,0.474
"2017-02-16 18:00:00",413,0,17.48,36.64,1.862,182.1,117.3,0.068,0
"2017-02-16 19:00:00",414,0,14.66,39.64,1.495,183.3,3.959,0.021,0
"2017-02-16 20:00:00",415,0,13.71,42.25,1.902,203,0,0.027,0
"2017-02-16 21:00:00",416,0,12.58,53.84,1.07,208.9,0,0.005,0
"2017-02-16 22:00:00",417,0,8.8,73.85,0.245,258.2,0,-0.023,0
"2017-02-16 23:00:00",418,0,6.757,66.6,0.192,240,0,-0.023,0
"2017-02-17 00:00:00",419,0,10.61,54,2.057,206.9,0,0.02,0
"2017-02-17 01:00:00",420,0,10.16,49.28,1.928,208.8,0,0.017,0
"2017-02-17 02:00:00",421,0,10.55,57.97,2.905,201.9,0,0.028,0
"2017-02-17 03:00:00",422,0,10.12,67.01,3.666,205.7,0,0.026,0
"2017-02-17 04:00:00",423,0,9.56,75.03,2.734,208.2,0,0.01,0
"2017-02-17 05:00:00",424,0,9.69,80.6,2.935,194.8,0,0.006,0
"2017-02-17 06:00:00",425,0,9.58,83.5,2.938,209.8,0,0.002,0
"2017-02-17 07:00:00",426,0,9.79,84.8,3.4,214.9,0,0.029,0.087
"2017-02-17 08:00:00",427,0,10.24,82.8,3.925,208.2,12.3,0.039,0.728
"2017-02-17 09:00:00",428,0,11.72,74.38,3.984,219,134,0.099,1.469
"2017-02-17 10:00:00",429,0,14.05,66.08,4.18,203.7,276.2,0.184,2.09
"2017-02-17 11:00:00",430,0,17.2,48.94,5.092,200,585.4,0.374,2.527
"2017-02-17 12:00:00",431,0,19.53,41.14,4.785,200.8,732.3,0.498,2.742
"2017-02-17 13:00:00",432,0,21.05,38.92,4.373,203,799.2,0.563,2.703
"2017-02-17 14:00:00",433,0,22.02,34.41,4.196,200.9,782.6,0.575,2.421
"2017-02-17 15:00:00",434,0,22.61,32.72,4.184,215.7,698.3,0.545,1.92
"2017-02-17 16:00:00",435,0,22.91,28.61,3.942,216.8,494.6,0.428,1.242
"2017-02-17 17:00:00",436,0,23.04,28.71,3.73,229.2,328.8,0.33,0.48
"2017-02-17 18:00:00",437,0,22.1,30.57,3.171,224.2,137.8,0.117,0
"2017-02-17 19:00:00",438,0,18.02,54.6,0.832,223.7,8.08,0.004,0
"2017-02-17 20:00:00",439,0,12.67,58.63,0.511,261,0,-0.016,0
"2017-02-17 21:00:00",440,0,12.87,54.42,1.218,263.2,0,0.003,0
"2017-02-17 22:00:00",441,0,12.65,57.15,1.311,266.3,0,0.005,0
"2017-02-17 23:00:00",442,0,11.76,59.82,1.47,266.1,0,0.006,0
"2017-02-18 00:00:00",443,0,11.51,56.83,1.79,274.3,0,0.011,0
"2017-02-18 01:00:00",444,0,10.95,69.3,1.848,264.7,0,0.011,0
"2017-02-18 02:00:00",445,0,10.6,60.13,1.444,257.5,0,0.004,0
"2017-02-18 03:00:00",446,0,11.16,65.83,1.913,265.9,0,0.011,0
"2017-02-18 04:00:00",447,0,11.52,73.55,1.92,271.9,0,0.005,0
"2017-02-18 05:00:00",448,0,11.38,83,2.27,268.9,0,0.002,0
"2017-02-18 06:00:00",449,0,11.29,91,2.334,258.7,0,-0.005,0
"2017-02-18 07:00:00",450,0,11.51,92.3,2.797,249.3,0,0.014,0.091
"2017-02-18 08:00:00",451,0,11.22,86.8,1.272,239.1,46.95,0.032,0.734
"2017-02-18 09:00:00",452,0,14.97,57.5,1.447,238.2,231.4,0.139,1.474
"2017-02-18 10:00:00",453,0,20.09,38.38,2.058,225.1,443.9,0.316,2.108
"2017-02-18 11:00:00",454,0,23.46,26.72,2.665,219,619.9,0.479,2.559
"2017-02-18 12:00:00",455,0,25.82,21.23,2.536,229.4,739.8,0.585,2.792
"2017-02-18 13:00:00",456,0,26.85,20.59,2.542,223,797.5,0.635,2.761
"2017-02-18 14:00:00",457,0,27.3,19.34,2.494,225,711.3,0.58,2.474
"2017-02-18 15:00:00",458,0,27.88,19.85,2.765,227.5,697.9,0.588,1.95
"2017-02-18 16:00:00",459,0,28.42,21.16,2.287,208,504.6,0.435,1.261
"2017-02-18 17:00:00",460,0,28.31,18.87,2.207,191.2,345.4,0.316,0.492
"2017-02-18 18:00:00",461,0,26.9,24.16,1.629,171.5,141.3,0.1,0
"2017-02-18 19:00:00",462,0,21.3,43.57,0.345,179.2,4.494,-0.022,0
"2017-02-18 20:00:00",463,0,15.55,55.95,0.132,233.8,0,-0.031,0
"2017-02-18 21:00:00",464,0,14.15,68.1,0.501,247.3,0,-0.017,0
"2017-02-18 22:00:00",465,0,12.76,68.34,0.476,252.5,0,-0.019,0
"2017-02-18 23:00:00",466,0,18.79,59.57,1.839,156.5,0.192,0.025,0
"2017-02-19 00:00:00",467,0,18.18,82.4,2.824,169.4,0,0.018,0
"2017-02-19 01:00:00",468,0,17.56,86.4,3.097,170.8,0,0.003,0
"2017-02-19 02:00:00",469,0,17.85,87,2.415,156.8,0,-0.002,0
"2017-02-19 03:00:00",470,0,18.27,83.9,3.036,154.7,0,0.004,0
"2017-02-19 04:00:00",471,0,18.81,83,2.799,155.3,0,0.005,0
"2017-02-19 05:00:00",472,0,19.03,83.3,2.588,156.4,0,0.004,0
"2017-02-19 06:00:00",473,0,19.05,85,2.622,139.8,0,0.003,0
"2017-02-19 07:00:00",474,0,19.07,87.2,2.874,139,0,0.03,0.096
"2017-02-19 08:00:00",475,0,19.15,85.1,3.183,148.4,24.16,0.045,0.727
"2017-02-19 09:00:00",476,0,19.8,82.8,3.055,151.6,61.5,0.072,1.448
"2017-02-19 10:00:00",477,0,20.68,78.45,3.889,157.3,156.6,0.141,2.055
"2017-02-19 11:00:00",478,0,21.89,70.85,4.027,158.7,262.4,0.218,2.481
"2017-02-19 12:00:00",479,0,22.55,69.2,3.591,161.4,283.1,0.24,2.682
"2017-02-19 13:00:00",480,0,23.97,64.65,4.674,155,670.8,0.466,2.638
"2017-02-19 14:00:00",481,0,24.57,61.41,4.437,162.1,564.8,0.422,2.359
"2017-02-19 15:00:00",482,0,25.41,56.32,3.924,165.2,550.6,0.418,1.867
"2017-02-19 16:00:00",483,0,25.61,56.19,3.419,173.7,358.8,0.298,1.213
"2017-02-19 17:00:00",484,0,25.13,57.74,2.889,161,231.9,0.196,0.478
"2017-02-19 18:00:00",485,0,24.2,66.87,2.884,143,101.4,0.066,0
"2017-02-19 19:00:00",486,0,22.35,74.12,2.173,140.8,2.933,0.018,0
"2017-02-19 20:00:00",487,0,21.51,78.68,2.511,139.4,0,0.013,0
"2017-02-19 21:00:00",488,0,20.98,82.6,2.179,148.9,0,0.004,0
"2017-02-19 22:00:00",489,0,16.51,92.9,4.485,294.3,0.223,0.021,0
"2017-02-19 23:00:00",490,0,13.4,94.1,3.97,308.9,0,-0.004,0
"2017-02-20 00:00:00",491,0,13,95.3,2.059,312.4,0,-0.012,0
"2017-02-20 01:00:00",492,0,12.67,95.9,2.263,96.1,0,-0.012,0
"2017-02-20 02:00:00",493,0,12.7,96.1,1.18,199.2,0,-0.018,0
"2017-02-20 03:00:00",494,0,12.96,93.7,1.82,240,0,-0.013,0
"2017-02-20 04:00:00",495,0,13.38,92.9,1.718,239.7,0,-0.013,0
"2017-02-20 05:00:00",496,0,13.19,96.3,0.406,80.3,0,-0.024,0
"2017-02-20 06:00:00",497,0,12.81,93.5,0.756,289,0,-0.021,0
"2017-02-20 07:00:00",498,0,13.01,94.5,1.204,313.3,0,0.005,0.102
"2017-02-20 08:00:00",499,0,12.49,95.4,0.418,189.5,4.521,0.005,0.756
"2017-02-20 09:00:00",500,0,12.71,87.6,0.127,276.3,83.1,0.052,1.495
"2017-02-20 10:00:00",501,0,14.29,74.54,1.192,269.5,135.8,0.098,2.127
"2017-02-20 11:00:00",502,0,15.34,50.76,2.025,277.4,299,0.206,2.58
"2017-02-20 12:00:00",503,0,17.33,45.13,2.447,281.9,566,0.373,2.807
"2017-02-20 13:00:00",504,0,19.5,34.1,2.104,290.1,757.9,0.491,2.767
"2017-02-20 14:00:00",505,0,20.9,30.4,2.66,291.9,807,0.554,2.487
"2017-02-20 15:00:00",506,0,21.85,27.57,2.55,270,725.5,0.519,1.98
"2017-02-20 16:00:00",507,0,21.94,28.71,3.439,274.4,500.1,0.41,1.291
"2017-02-20 17:00:00",508,0,22.17,25.75,3.771,275.4,402.2,0.369,0.516
"2017-02-20 18:00:00",509,0,20.97,34.1,2.629,266.7,150.4,0.105,0
"2017-02-20 19:00:00",510,0,16.06,73.97,0.327,272,8.59,-0.02,0
"2017-02-20 20:00:00",511,0,11.17,82.9,0.173,278.5,0,-0.027,0
"2017-02-20 21:00:00",512,0,9.96,79.21,0.085,276.6,0,-0.028,0
"2017-02-20 22:00:00",513,0,11.74,59.59,1.002,271.3,0,-0.007,0
"2017-02-20 23:00:00",514,0,13.7,56.78,1.556,270.7,0,0.013,0
"2017-02-21 00:00:00",515,0,12.78,53.59,1.504,287.4,0,0.01,0
"2017-02-21 01:00:00",516,0,13.04,57.56,1.698,273,0,0.016,0
"2017-02-21 02:00:00",517,0,10.91,71.53,1.34,262.9,0,0.002,0
"2017-02-21 03:00:00",518,0,11.12,54.27,1.718,278.9,0,0.01,0
"2017-02-21 04:00:00",519,0,11.48,52.44,1.582,285.6,0,0.011,0
"2017-02-21 05:00:00",520,0,11.7,41.35,1.956,283.9,0,0.023,0
"2017-02-21 06:00:00",521,0,11.46,37.71,2.133,274.3,0,0.03,0
"2017-02-21 07:00:00",522,0,11.39,36.87,2.783,282.4,0,0.099,0.109
"2017-02-21 08:00:00",523,0,12.01,32.25,2.873,284.3,53.5,0.134,0.812
"2017-02-21 09:00:00",524,0,14.93,26.17,3.423,290.5,256.6,0.249,1.587
"2017-02-21 10:00:00",525,0,17.81,25.32,3.105,324,477.4,0.374,2.233
"2017-02-21 11:00:00",526,0,19.03,24.67,3.408,329.7,666.5,0.487,2.672
"2017-02-21 12:00:00",527,0,20.52,22.62,3.493,319.1,792.2,0.573,2.877
"2017-02-21 13:00:00",528,0,22.16,22.15,3.923,319,849,0.644,2.833
"2017-02-21 14:00:00",529,0,23.62,17.77,3.55,316.8,831,0.648,2.534
"2017-02-21 15:00:00",530,0,25.32,15.34,3.474,328.3,743.7,0.621,2.021
"2017-02-21 16:00:00",531,0,26.03,12.58,3.618,328.4,593.8,0.548,1.334
"2017-02-21 17:00:00",532,0,25.87,13.89,3.006,329.8,393.1,0.385,0.538
"2017-02-21 18:00:00",533,0,24.86,17.63,1.986,335.6,169.1,0.12,0
"2017-02-21 19:00:00",534,0,18.71,54.02,1.154,294.7,11.41,0.022,0
"2017-02-21 20:00:00",535,0,11.85,66.92,0.971,279.4,0,-0.004,0
"2017-02-21 21:00:00",536,0,9.27,71.46,1.401,285.4,0,-0.002,0
"2017-02-21 22:00:00",537,0,8.25,71.87,1.472,286.4,0,-0.003,0
"2017-02-21 23:00:00",538,0,7.56,77.27,1.422,279.4,0,-0.004,0
"2017-02-22 00:00:00",539,0,6.768,78.09,1.375,277.2,0,-0.006,0
"2017-02-22 01:00:00",540,0,6.302,81.3,1.806,280,0,-0.004,0
"2017-02-22 02:00:00",541,0,5.912,80.1,1.718,285.8,0,-0.004,0
"2017-02-22 03:00:00",542,0,5.74,82.5,1.122,298.5,0,-0.01,0
"2017-02-22 04:00:00",543,0,5.33,78.67,0.879,289.2,0,-0.013,0
"2017-02-22 05:00:00",544,0,6.077,78.57,1.26,282.4,0,-0.008,0
"2017-02-22 06:00:00",545,0,5.755,85.1,1.162,287.1,0,-0.009,0
"2017-02-22 07:00:00",546,0,5.43,82.7,1.319,273.9,0,0.013,0.115
"2017-02-22 08:00:00",547,0,6.148,73.27,0.94,257.5,55.18,0.036,0.811
"2017-02-22 09:00:00",548,0,13.28,44.04,0.368,226.9,249.7,0.136,1.563
"2017-02-22 10:00:00",549,0,22.11,25.82,1.353,235.4,464.5,0.337,2.2
"2017-02-22 11:00:00",550,0,25.92,23.59,2.276,245.4,651.1,0.524,2.651
"2017-02-22 12:00:00",551,0,28,20.72,1.919,247.4,770.9,0.605,2.858
"2017-02-22 13:00:00",552,0,29.9,18.77,2.354,229.9,826,0.682,2.808
"2017-02-22 14:00:00",553,0,30.97,17.19,2.316,231.1,810,0.681,2.516
"2017-02-22 15:00:00",554,0,31.41,16.08,2.305,263.7,726.4,0.624,2.005
"2017-02-22 16:00:00",555,0,31.81,14.26,2.659,277.6,581.7,0.542,1.318
"2017-02-22 17:00:00",556,0,31.72,15.71,2.456,273.1,385.7,0.385,0.539
"2017-02-22 18:00:00",557,0,30.75,22.14,1.224,257.1,164.3,0.099,0
"2017-02-22 19:00:00",558,0,22.55,55.09,0.644,274.7,10.82,-0.002,0
"2017-02-22 20:00:00",559,0,16.07,70.48,0.865,261.1,0,-0.009,0
"2017-02-22 21:00:00",560,0,13.39,72.93,1.02,280.6,0,-0.007,0
"2017-02-22 22:00:00",561,0,11.8,79.15,0.54,276.2,0,-0.018,0
"2017-02-22 23:00:00",562,0,10.02,80.4,0.149,287.1,0,-0.027,0
"2017-02-23 00:00:00",563,0,9.36,84.8,0.144,300.3,0,-0.026,0
"2017-02-23 01:00:00",564,0,9.39,82.3,1.222,232.6,0,-0.01,0
"2017-02-23 02:00:00",565,0,10.18,59.33,1.375,230.4,0,-0.005,0
"2017-02-23 03:00:00",566,0,14.45,50.99,1.592,261,0,0.013,0
"2017-02-23 04:00:00",567,0,14.82,47.89,1.806,267.5,0,0.02,0
"2017-02-23 05:00:00",568,0,14.92,50.29,2.024,266,0,0.025,0
"2017-02-23 06:00:00",569,0,14.76,47.08,1.833,263.6,0,0.021,0
"2017-02-23 07:00:00",570,0,15.65,41.92,2.039,244,0,0.075,0.122
"2017-02-23 08:00:00",571,0,17.1,35.74,2.185,240.2,57.59,0.125,0.824
"2017-02-23 09:00:00",572,0,21.66,24.61,4.075,211.6,264.1,0.33,1.594
"2017-02-23 10:00:00",573,0,24.71,21.34,5.53,202,485.4,0.535,2.234
"2017-02-23 11:00:00",574,0,27.31,18.51,5.266,197,670.2,0.673,2.681
"2017-02-23 12:00:00",575,0,29.14,16.42,4.903,193.9,790.5,0.763,2.894
"2017-02-23 13:00:00",576,0,30.37,15.81,4.763,196.4,843,0.812,2.848
"2017-02-23 14:00:00",577,0,31.19,14.09,4.776,200.5,827,0.817,2.554
"2017-02-23 15:00:00",578,0,31.99,13.89,4.142,203.7,736.9,0.74,2.038
"2017-02-23 16:00:00",579,0,32,14.6,3.578,182.1,585.9,0.602,1.335
"2017-02-23 17:00:00",580,0,31.71,16.41,3.394,194,385.9,0.446,0.549
"2017-02-23 18:00:00",581,0,30.02,20.86,2.828,188.1,166.4,0.168,0
"2017-02-23 19:00:00",582,0,26.45,25.75,1.556,181.9,12.22,0.052,0
"2017-02-23 20:00:00",583,0,24.02,30.47,1.229,186,0,0.027,0
"2017-02-23 21:00:00",584,0,23.23,33.84,1.641,180.6,0,0.041,0
"2017-02-23 22:00:00",585,0,22.54,53.29,2.477,179.8,0,0.058,0
"2017-02-23 23:00:00",586,0,20.98,67.2,2.685,189.6,0,0.033,0
"2017-02-24 00:00:00",587,0,19.55,74.71,2.633,209.3,0,0.02,0
"2017-02-24 01:00:00",588,0,18.81,70.43,2.565,270.5,0,0.016,0
"2017-02-24 02:00:00",589,0,16.66,83.8,0.644,288.1,0,-0.017,0
"2017-02-24 03:00:00",590,0,14.14,86.5,0.538,289,0,-0.021,0
"2017-02-24 04:00:00",591,0,12.79,92.8,0.863,264,0,-0.017,0
"2017-02-24 05:00:00",592,0,11.74,92.7,1.346,277.4,0,-0.013,0
"2017-02-24 06:00:00",593,0,10.13,84.5,1.101,259.4,0,-0.014,0
"2017-02-24 07:00:00",594,0,13.87,23.58,2.404,291.7,0,0.091,0.129
"2017-02-24 08:00:00",595,0,19.02,15.89,3.529,302.6,50.26,0.229,0.866
"2017-02-24 09:00:00",596,0,19.95,17.91,3.944,309.4,253.5,0.337,1.651
"2017-02-24 10:00:00",597,0,20.23,21.14,3.479,323.5,478.5,0.422,2.291
"2017-02-24 11:00:00",598,0,20.38,26.93,3.578,324.9,667.9,0.512,2.72
"2017-02-24 12:00:00",599,0,20.04,34.07,3.593,323.7,798.5,0.558,2.903
"2017-02-24 13:00:00",600,0,19.74,25.85,4.341,311.7,867,0.604,2.864
"2017-02-24 14:00:00",601,0,20.68,22.35,4.954,318.5,852,0.639,2.588
"2017-02-24 15:00:00",602,0,21.06,23.39,4.351,325.5,759.3,0.586,2.067
"2017-02-24 16:00:00",603,0,20.85,21.2,3.936,324.8,610.7,0.49,1.364
"2017-02-24 17:00:00",604,0,20.19,20.13,3.359,329.5,409.7,0.355,0.572
"2017-02-24 18:00:00",605,0,19.11,21.68,2.174,343.4,180.2,0.103,0
"2017-02-24 19:00:00",606,0,16.09,31.12,0.937,345.7,13.98,0.012,0
"2017-02-24 20:00:00",607,0,10.58,61.07,0.143,272.1,0,-0.029,0
"2017-02-24 21:00:00",608,0,7.149,81.3,0.062,233,0,-0.028,0
"2017-02-24 22:00:00",609,0,6.9,45.28,0.476,33.44,0.033,-0.017,0
"2017-02-24 23:00:00",610,0,10.73,51.64,1.072,47.53,0,0.003,0
"2017-02-25 00:00:00",611,0,9.4,53.37,1.228,50.62,0,0.004,0
"2017-02-25 01:00:00",612,0,8.7,60.21,1.351,53.44,0,0.005,0
"2017-02-25 02:00:00",613,0,6.287,69.44,0.362,22.61,0,-0.019,0
"2017-02-25 03:00:00",614,0,3.924,71.95,0.104,56.9,0,-0.024,0
"2017-02-25 04:00:00",615,0,4.742,65.84,0.621,30.01,0,-0.013,0
"2017-02-25 05:00:00",616,0,4.88,65.91,1.133,26.61,0,-0.003,0
"2017-02-25 06:00:00",617,0,4.038,67.09,1.606,33.75,0,0.002,0
"2017-02-25 07:00:00",618,0,3.028,70.83,1.022,33.47,0,0.016,0.138
"2017-02-25 08:00:00",619,0,2.841,62.03,0.88,32.12,61.2,0.04,0.873
"2017-02-25 09:00:00",620,0,4.991,55.16,1.932,37.71,267.9,0.128,1.654
"2017-02-25 10:00:00",621,0,6.587,47.39,2.708,57.92,491.9,0.231,2.307
"2017-02-25 11:00:00",622,0,8.5,41.11,2.306,41.75,676.8,0.324,2.752
"2017-02-25 12:00:00",623,0,9.95,35.95,2.351,51.91,799.4,0.396,2.963
"2017-02-25 13:00:00",624,0,11.36,36.86,2.302,53.88,853,0.442,2.916
"2017-02-25 14:00:00",625,0,12.67,33.62,2.067,69.39,833,0.453,2.616
