Date,SWC_5,SWC_10,SWC_20,SWC_50,T_5,T_10,T_20,T_50,Tair,RH,Srad,wind,Ppt,qc_good_frac,Station_ID,SMAP_raw,SMAP_ff,days_since_smap
2015-01-31,0.16270833333333332,0.201375,0.17204166666666665,0.18783333333333332,12.350833333333334,12.84875,13.246666666666668,14.024166666666666,10.692083333333334,87.16958333333334,25.204583333333332,2.2944583333333335,5.334,1.0,TXS01,,,30
2015-02-01,0.18137499999999998,0.21445833333333333,0.17870833333333333,0.18525,13.704166666666666,13.978333333333333,13.934583333333334,13.770416666666668,13.455374999999998,79.20375,119.84916666666668,2.6170833333333334,0.0,1.0,TXS01,,,31
2015-02-02,0.16366666666666665,0.20525000000000002,0.17520833333333333,0.18341666666666667,7.8325,9.282916666666667,10.395833333333334,13.277083333333332,3.628291666666667,53.724583333333335,150.22541666666666,1.6228749999999998,0.0,1.0,TXS01,,,32
2015-02-03,0.15875,0.2015416666666667,0.17204166666666665,0.181625,7.709166666666667,8.592916666666667,9.395416666666668,12.20125,5.2705,76.00708333333334,36.06166666666667,1.4074583333333335,0.254,1.0,TXS01,,,33
2015-02-04,0.160625,0.20166666666666666,0.171125,0.18016666666666667,10.383333333333333,10.339583333333334,10.346666666666666,11.635,8.851208333333334,88.79458333333334,136.21916666666667,1.5202916666666668,0.0,0.9583333333333334,TXS01,,,34
2015-02-05,0.15595833333333334,0.19833333333333333,0.16933333333333334,0.17870833333333333,7.271666666666667,8.551666666666668,9.499166666666666,11.86125,2.6174583333333334,87.42041666666667,54.919999999999995,1.9477916666666666,0.254,1.0,TXS01,,,35
2015-02-06,0.15504166666666666,0.19808333333333336,0.16825,0.17733333333333334,9.734166666666667,9.683333333333334,9.685,11.143333333333333,7.297833333333333,78.03541666666666,175.49541666666667,1.5506250000000001,0.0,0.9583333333333334,TXS01,,,36
2015-02-07,0.152875,0.19825,0.16837500000000002,0.17637499999999998,12.051666666666668,11.807916666666666,11.560833333333333,11.686250000000001,11.807083333333333,76.18666666666667,214.115,3.6440416666666664,0.0,1.0,TXS01,,,37
2015-02-08,0.15104166666666666,0.19887500000000002,0.16870833333333335,0.17591666666666664,15.835416666666667,15.141666666666666,14.424166666666666,12.81875,17.76125,59.40375,212.11083333333332,3.0193333333333334,0.0,1.0,TXS01,,,38
2015-02-09,0.14658333333333332,0.19691666666666666,0.16774999999999998,0.1755833333333333,16.210416666666667,16.027916666666666,15.632916666666667,14.098333333333334,17.28375,44.48333333333333,214.41208333333336,0.5664166666666667,0.0,1.0,TXS01,,,39
2015-02-10,0.141875,0.1945416666666667,0.16641666666666668,0.17508333333333334,16.94875,16.727083333333333,16.360416666666666,14.923333333333334,18.397916666666667,41.555416666666666,216.96375,2.2387083333333333,0.0,1.0,TXS01,,,40
2015-02-11,0.1375,0.19220833333333334,0.165,0.17379166666666665,17.484583333333333,17.378333333333334,17.067083333333333,15.625833333333333,17.364583333333332,46.10125,208.28291666666667,2.372333333333333,0.0,1.0,TXS01,,,41
2015-02-12,0.13291666666666668,0.188125,0.16266666666666665,0.17295833333333333,14.817083333333334,15.549999999999999,15.909583333333332,15.914583333333333,9.52675,51.14333333333334,165.62583333333333,2.060541666666667,0.0,1.0,TXS01,,,42
2015-02-13,0.13033333333333333,0.1854583333333333,0.160625,0.17149999999999999,14.403333333333334,14.649166666666666,14.783333333333333,15.331249999999999,11.616375,55.31625,173.13541666666666,1.100875,0.0,1.0,TXS01,,,43
2015-02-14,0.12775,0.18458333333333332,0.16033333333333333,0.17037500000000003,16.642083333333336,16.359583333333333,16.025833333333335,15.4,15.854583333333332,61.37958333333333,201.06583333333333,1.066,0.0,1.0,TXS01,,,44
2015-02-15,0.12466666666666666,0.18279166666666666,0.15954166666666666,0.16966666666666666,16.767916666666668,16.812083333333334,16.763333333333332,16.113333333333333,15.943333333333333,80.01083333333334,100.85208333333334,2.762166666666667,0.0,1.0,TXS01,,,45
2015-02-16,0.12183333333333334,0.1794583333333333,0.15754166666666666,0.16875000000000004,12.68125,14.047916666666666,14.907499999999999,16.065,5.771375,75.52875,85.74208333333333,3.4125833333333335,0.0,1.0,TXS01,,,46
2015-02-17,0.12033333333333333,0.17600000000000002,0.1545,0.167,9.719166666666666,10.847083333333332,11.755833333333333,14.616666666666667,3.082875,63.15708333333333,146.72208333333333,1.8147083333333331,0.0,1.0,TXS01,,,47
2015-02-18,0.11904166666666666,0.17495833333333333,0.15395833333333334,0.1655,11.005833333333333,11.409999999999998,11.714999999999998,13.64625,7.9004166666666675,49.461666666666666,234.79833333333332,1.3595,0.0,1.0,TXS01,,,48
2015-02-19,0.11708333333333333,0.1744583333333333,0.15391666666666667,0.16454166666666667,13.470833333333333,13.469583333333333,13.416666666666666,13.8975,11.9225,57.50583333333333,231.04875,3.042291666666667,0.0,1.0,TXS01,,,49
2015-02-20,0.114875,0.17412499999999997,0.15412499999999998,0.164,16.493750000000002,15.977916666666665,15.521666666666667,14.684166666666668,16.432916666666667,73.24666666666667,193.17458333333332,4.5775,0.0,1.0,TXS01,,,50
2015-02-21,0.11295833333333334,0.17275,0.15362499999999998,0.164,18.094583333333333,17.75916666666667,17.295,15.737499999999999,17.004166666666666,73.01791666666666,173.70708333333334,2.7095416666666665,0.0,1.0,TXS01,,,51
2015-02-22,0.10908333333333332,0.1681666666666667,0.15133333333333332,0.16383333333333336,13.478333333333333,14.767916666666666,15.582083333333332,16.26,7.950333333333333,91.58291666666666,22.942083333333333,2.1877916666666666,0.508,1.0,TXS01,,,52
2015-02-23,0.11295833333333333,0.16208333333333333,0.14708333333333332,0.16229166666666667,4.631666666666667,7.38,9.522916666666667,14.553333333333333,-2.90525,97.125,31.01875,2.436375,0.0,1.0,TXS01,,,53
2015-02-24,0.12254166666666666,0.16066666666666665,0.14520833333333333,0.16033333333333333,3.845833333333333,5.303333333333334,6.682916666666667,11.9975,-2.2571666666666665,97.12083333333334,55.678333333333335,1.0644166666666666,2.794,1.0,TXS01,,,54
